EAR,MAR,PERCLOS,BLINKS,YAWNS,Pitch,label
0.195,0.334,0.058,12,0,0.011,0
0.196,0.33,0.058,12,0,0.011,0
0.19,0.348,0.058,12,0,0.971,0
0.184,0.338,0.058,12,0,0.975,0
0.182,0.339,0.058,12,0,0.979,0
0.211,0.338,0.058,12,0,0.973,0
0.212,0.322,0.058,12,0,0.975,0
0.203,0.315,0.058,12,0,0.014,0
0.189,0.341,0.058,12,0,0.975,0
0.201,0.338,0.058,12,0,0.975,0
0.195,0.33,0.058,12,0,0.974,0
0.192,0.351,0.058,12,0,0.975,0
0.188,0.351,0.058,12,0,0.973,0
0.197,0.346,0.058,12,0,0.973,0
0.194,0.341,0.058,12,0,0.973,0
0.194,0.328,0.058,12,0,0.973,0
0.192,0.333,0.058,12,0,0.973,0
0.203,0.349,0.058,12,0,0.973,0
0.196,0.351,0.058,12,0,0.972,0
0.196,0.354,0.058,12,0,0.972,0
0.213,0.34,0.058,12,0,0.973,0
0.207,0.341,0.058,12,0,0.974,0
0.205,0.342,0.058,12,0,0.975,0
0.219,0.346,0.058,12,0,0.971,0
0.202,0.346,0.058,12,0,0.973,0
0.198,0.341,0.058,12,0,0.972,0
0.227,0.354,0.058,12,0,0.975,0
0.226,0.354,0.058,12,0,0.975,0
0.225,0.355,0.058,12,0,0.975,0
0.2,0.346,0.058,12,0,0.979,0
0.201,0.336,0.058,12,0,0.979,0
0.198,0.336,0.058,12,0,0.98,0
0.19,0.338,0.058,12,0,0.978,0
0.195,0.347,0.058,12,0,0.981,0
0.181,0.342,0.058,12,0,0.981,0
0.194,0.344,0.058,12,0,0.981,0
0.186,0.346,0.058,12,0,0.977,0
0.175,0.347,0.058,13,0,0.978,0
0.21,0.347,0.059,13,0,0.98,0
0.203,0.339,0.059,13,0,0.983,0
0.189,0.334,0.059,13,0,0.98,0
0.21,0.346,0.059,13,0,0.981,0
0.204,0.341,0.059,13,0,0.984,0
0.2,0.34,0.059,13,0,0.983,0
0.193,0.342,0.059,13,0,0.981,0
0.202,0.344,0.059,13,0,0.984,0
0.204,0.34,0.059,13,0,0.983,0
0.198,0.337,0.059,13,0,0.985,0
0.189,0.337,0.059,13,0,0.984,0
0.191,0.34,0.059,13,0,0.985,0
0.201,0.334,0.059,13,0,0.018,0
0.205,0.317,0.059,13,0,0.987,0
0.198,0.315,0.059,13,0,0.986,0
0.198,0.338,0.059,13,0,0.985,0
0.212,0.322,0.059,13,0,0.022,0
0.195,0.324,0.059,13,0,0.022,0
0.218,0.333,0.059,13,0,0.025,0
0.228,0.326,0.059,13,0,0.025,0
0.224,0.324,0.059,13,0,0.02,0
0.231,0.343,0.059,13,0,0.988,0
0.225,0.34,0.059,13,0,0.018,0
0.227,0.343,0.059,13,0,0.019,0
0.225,0.343,0.059,13,0,0.983,0
0.216,0.347,0.059,13,0,0.016,0
0.22,0.349,0.059,13,0,0.016,0
0.224,0.339,0.059,13,0,0.006,0
0.217,0.339,0.059,13,0,0.011,0
0.223,0.349,0.059,13,0,0.011,0
0.199,0.334,0.059,13,0,0.008,0
0.202,0.334,0.059,13,0,0.009,0
0.202,0.335,0.059,13,0,0.98,0
0.197,0.326,0.059,13,0,0.981,0
0.206,0.337,0.059,13,0,0.977,0
0.211,0.338,0.059,13,0,0.005,0
0.204,0.347,0.059,13,0,0.978,0
0.204,0.327,0.059,13,0,0.011,0
0.209,0.319,0.059,13,0,0.011,0
0.214,0.341,0.059,13,0,0.975,0
0.217,0.336,0.059,13,0,0.006,0
0.214,0.344,0.059,13,0,0.005,0
0.224,0.342,0.059,13,0,0.008,0
0.228,0.339,0.059,13,0,0.003,0
0.225,0.34,0.059,13,0,0.003,0
0.221,0.32,0.059,13,0,0.0,0
0.217,0.335,0.059,13,0,0.998,0
0.221,0.327,0.059,13,0,0.001,0
0.23,0.344,0.059,13,0,0.998,0
0.236,0.332,0.059,13,0,0.995,0
0.236,0.332,0.059,13,0,0.994,0
0.239,0.334,0.059,13,0,0.998,0
0.23,0.324,0.059,13,0,0.993,0
0.237,0.325,0.059,13,0,0.996,0
0.235,0.329,0.059,13,0,0.997,0
0.239,0.34,0.059,13,0,0.998,0
0.245,0.34,0.059,13,0,0.998,0
0.238,0.369,0.059,13,0,0.998,0
0.236,0.351,0.059,13,0,0.998,0
0.234,0.351,0.059,13,0,0.997,0
0.241,0.35,0.059,13,0,0.974,0
0.242,0.368,0.059,13,0,0.973,0
0.246,0.35,0.059,13,0,0.999,0
0.241,0.378,0.059,13,0,0.977,0
0.236,0.371,0.059,13,0,0.996,0
0.241,0.371,0.059,13,0,0.998,0
0.228,0.352,0.059,13,0,0.978,0
0.223,0.363,0.059,13,0,0.974,0
0.222,0.366,0.059,13,0,0.975,0
0.237,0.292,0.059,13,0,0.976,0
0.228,0.313,0.059,13,0,0.972,0
0.222,0.305,0.059,13,0,0.97,0
0.216,0.318,0.059,13,0,0.971,0
0.234,0.306,0.059,13,0,0.974,0
0.241,0.314,0.059,13,0,0.973,0
0.213,0.376,0.059,13,0,0.972,0
0.222,0.361,0.059,13,0,0.974,0
0.222,0.357,0.059,13,0,0.975,0
0.17,0.369,0.059,14,0,0.972,0
0.152,0.369,0.059,14,0,0.974,0
0.153,0.368,0.06,14,0,0.974,0
0.181,0.341,0.061,14,0,0.975,0
0.17,0.346,0.061,14,0,0.973,0
0.172,0.341,0.061,14,0,0.975,0
0.192,0.36,0.062,14,0,0.976,0
0.187,0.36,0.063,14,0,0.973,0
0.198,0.362,0.063,14,0,0.974,0
0.186,0.329,0.064,14,0,0.97,0
0.202,0.339,0.064,14,0,0.971,0
0.202,0.337,0.064,14,0,0.971,0
0.202,0.375,0.064,14,0,0.971,0
0.202,0.38,0.064,14,0,0.969,0
0.202,0.367,0.064,14,0,0.969,0
0.218,0.384,0.064,14,0,0.975,0
0.199,0.385,0.064,14,0,0.975,0
0.195,0.391,0.064,14,0,0.975,0
0.205,0.27,0.064,14,0,0.976,0
0.218,0.275,0.064,14,0,0.976,0
0.205,0.27,0.064,14,0,0.977,0
0.208,0.261,0.064,14,0,0.976,0
0.199,0.252,0.064,14,0,0.975,0
0.199,0.267,0.064,14,0,0.974,0
0.226,0.317,0.063,13,0,0.977,0
0.215,0.308,0.063,13,0,0.977,0
0.212,0.318,0.063,13,0,0.977,0
0.221,0.363,0.061,13,0,0.978,0
0.214,0.367,0.061,13,0,0.975,0
0.231,0.357,0.061,13,0,0.972,0
0.222,0.372,0.061,13,0,0.973,0
0.237,0.363,0.061,13,0,0.973,0
0.232,0.366,0.061,13,0,0.974,0
0.231,0.359,0.061,13,0,0.971,0
0.236,0.358,0.061,13,0,0.973,0
0.234,0.374,0.061,13,0,0.973,0
0.225,0.361,0.061,13,0,0.974,0
0.226,0.361,0.061,13,0,0.973,0
0.233,0.356,0.061,13,0,0.976,0
0.203,0.351,0.061,13,0,0.97,0
0.202,0.328,0.061,13,0,0.97,0
0.199,0.34,0.061,13,0,0.974,0
0.209,0.367,0.061,13,0,0.972,0
0.216,0.344,0.061,13,0,0.973,0
0.212,0.343,0.061,13,0,0.973,0
0.192,0.317,0.061,13,0,0.973,0
0.199,0.348,0.061,13,0,0.973,0
0.203,0.332,0.061,13,0,0.974,0
0.201,0.346,0.061,13,0,0.974,0
0.195,0.336,0.061,13,0,0.973,0
0.197,0.343,0.061,13,0,0.976,0
0.236,0.336,0.061,13,0,0.977,0
0.223,0.342,0.061,13,0,0.974,0
0.253,0.347,0.061,13,0,0.973,0
0.238,0.335,0.061,13,0,0.993,0
0.236,0.331,0.061,13,0,0.993,0
0.236,0.335,0.061,13,0,0.993,0
0.248,0.333,0.061,13,0,0.974,0
0.235,0.342,0.061,13,0,0.973,0
0.241,0.344,0.061,13,0,0.973,0
0.255,0.342,0.061,13,0,0.991,0
0.247,0.361,0.061,13,0,0.971,0
0.248,0.35,0.061,13,0,0.971,0
0.241,0.337,0.061,13,0,0.984,0
0.25,0.347,0.061,13,0,0.974,0
0.235,0.342,0.061,13,0,0.969,0
0.248,0.34,0.061,13,0,0.981,0
0.248,0.342,0.061,13,0,0.981,0
0.241,0.343,0.061,13,0,0.981,0
0.243,0.343,0.061,13,0,0.963,0
0.251,0.337,0.061,13,0,0.967,0
0.25,0.34,0.061,13,0,0.963,0
0.253,0.344,0.061,13,0,0.963,0
0.242,0.342,0.061,13,0,0.965,0
0.245,0.335,0.061,13,0,0.966,0
0.265,0.347,0.061,13,0,0.962,0
0.267,0.359,0.061,13,0,0.966,0
0.251,0.352,0.061,13,0,0.964,0
0.248,0.362,0.061,13,0,0.964,0
0.239,0.361,0.061,13,0,0.966,0
0.244,0.355,0.061,13,0,0.968,0
0.258,0.355,0.061,13,0,0.964,0
0.255,0.366,0.061,13,0,0.972,0
0.25,0.354,0.061,13,0,0.974,0
0.256,0.35,0.061,13,0,0.967,0
0.247,0.36,0.061,13,0,0.965,0
0.246,0.363,0.061,13,0,0.965,0
0.254,0.351,0.061,13,0,0.971,0
0.239,0.347,0.061,13,0,0.967,0
0.265,0.364,0.061,13,0,0.985,0
0.26,0.352,0.061,13,0,0.97,0
0.26,0.353,0.061,13,0,0.971,0
0.249,0.346,0.061,13,0,0.972,0
0.257,0.343,0.061,13,0,0.973,0
0.246,0.341,0.061,13,0,0.972,0
0.264,0.338,0.061,13,0,0.973,0
0.271,0.336,0.061,13,0,0.977,0
0.238,0.338,0.061,13,0,0.973,0
0.238,0.339,0.061,13,0,0.973,0
0.253,0.338,0.061,13,0,0.976,0
0.256,0.334,0.061,13,0,0.993,0
0.248,0.318,0.061,13,0,0.997,0
0.242,0.321,0.061,13,0,0.979,0
0.253,0.324,0.061,13,0,0.999,0
0.249,0.322,0.061,13,0,0.996,0
0.25,0.337,0.061,13,0,0.979,0
0.242,0.352,0.061,13,0,0.009,0
0.239,0.348,0.061,13,0,0.979,0
0.245,0.329,0.061,13,0,0.98,0
0.239,0.308,0.061,13,0,0.009,0
0.243,0.311,0.061,13,0,0.009,0
0.219,0.34,0.061,13,0,0.978,0
0.229,0.32,0.061,13,0,0.981,0
0.249,0.354,0.061,13,0,0.979,0
0.212,0.361,0.061,13,0,0.98,0
0.217,0.343,0.061,13,0,0.98,0
0.214,0.349,0.061,13,0,0.982,0
0.254,0.346,0.061,13,0,0.981,0
0.221,0.353,0.061,13,0,0.981,0
0.227,0.353,0.061,13,0,0.979,0
0.238,0.36,0.061,13,0,0.98,0
0.224,0.356,0.061,13,0,0.978,0
0.227,0.35,0.061,13,0,0.979,0
0.233,0.349,0.061,13,0,0.979,0
0.23,0.339,0.061,13,0,0.976,0
0.236,0.345,0.061,13,0,0.976,0
0.23,0.341,0.061,13,0,0.975,0
0.221,0.336,0.061,13,0,0.975,0
0.224,0.341,0.061,13,0,0.975,0
0.245,0.326,0.061,13,0,0.976,0
0.223,0.335,0.061,13,0,0.977,0
0.226,0.329,0.061,13,0,0.976,0
0.236,0.344,0.061,13,0,0.975,0
0.239,0.343,0.061,13,0,0.975,0
0.239,0.337,0.061,13,0,0.977,0
0.252,0.331,0.061,13,0,0.977,0
0.231,0.327,0.061,13,0,0.976,0
0.235,0.347,0.061,13,0,0.975,0
0.237,0.33,0.061,13,0,0.977,0
0.233,0.34,0.061,13,0,0.974,0
0.237,0.334,0.061,13,0,0.974,0
0.253,0.344,0.061,13,0,0.972,0
0.239,0.344,0.061,13,0,0.97,0
0.236,0.34,0.061,13,0,0.97,0
0.242,0.358,0.061,13,0,0.973,0
0.237,0.348,0.061,13,0,0.972,0
0.229,0.353,0.061,13,0,0.972,0
0.225,0.357,0.061,13,0,0.97,0
0.248,0.362,0.061,13,0,0.975,0
0.226,0.341,0.061,13,0,0.975,0
0.236,0.334,0.061,13,0,0.973,0
0.24,0.328,0.061,13,0,0.973,0
0.234,0.328,0.061,13,0,0.974,0
0.237,0.356,0.061,13,0,0.977,0
0.225,0.359,0.061,13,0,0.974,0
0.226,0.365,0.061,13,0,0.974,0
0.242,0.36,0.061,13,0,0.98,0
0.229,0.353,0.061,13,0,0.978,0
0.231,0.354,0.061,13,0,0.977,0
0.233,0.383,0.061,13,0,0.976,0
0.232,0.394,0.061,13,0,0.981,0
0.241,0.421,0.061,13,0,0.978,0
0.213,0.432,0.061,13,0,0.979,0
0.228,0.432,0.061,13,0,0.979,0
0.228,0.432,0.061,13,0,0.98,0
0.236,0.392,0.061,13,0,0.977,0
0.225,0.4,0.061,13,0,0.976,0
0.239,0.385,0.061,13,0,0.975,0
0.225,0.385,0.061,13,0,0.975,0
0.222,0.38,0.061,13,0,0.973,0
0.239,0.383,0.061,13,0,0.975,0
0.232,0.364,0.061,13,0,0.973,0
0.226,0.353,0.061,13,0,0.972,0
0.232,0.34,0.061,13,0,0.973,0
0.22,0.339,0.061,13,0,0.973,0
0.228,0.344,0.061,13,0,0.973,0
0.216,0.343,0.061,13,0,0.973,0
0.23,0.325,0.061,13,0,0.972,0
0.238,0.311,0.061,13,0,0.973,0
0.229,0.312,0.061,13,0,0.971,0
0.229,0.325,0.061,13,0,0.975,0
0.223,0.319,0.061,13,0,0.974,0
0.229,0.319,0.061,13,0,0.973,0
0.225,0.32,0.061,13,0,0.977,0
0.225,0.32,0.061,13,0,0.976,0
0.231,0.313,0.061,13,0,0.978,0
0.23,0.314,0.061,13,0,0.001,0
0.236,0.314,0.061,13,0,0.001,0
0.229,0.314,0.061,13,0,0.98,0
0.236,0.313,0.061,13,0,0.98,0
0.23,0.307,0.061,13,0,0.001,0
0.231,0.308,0.061,13,0,0.002,0
0.219,0.317,0.061,13,0,0.981,0
0.218,0.314,0.061,13,0,0.98,0
0.224,0.314,0.061,13,0,0.003,0
0.227,0.313,0.061,13,0,0.003,0
0.23,0.317,0.061,13,0,0.004,0
0.234,0.328,0.061,13,0,0.982,0
0.24,0.32,0.061,13,0,0.983,0
0.242,0.32,0.061,13,0,0.983,0
0.24,0.323,0.061,13,0,0.005,0
0.221,0.324,0.061,13,0,0.982,0
0.223,0.326,0.061,13,0,0.983,0
0.223,0.321,0.061,13,0,0.983,0
0.25,0.329,0.061,13,0,0.004,0
0.246,0.33,0.061,13,0,0.006,0
0.234,0.316,0.061,13,0,0.004,0
0.231,0.331,0.061,13,0,0.006,0
0.234,0.327,0.061,13,0,0.003,0
0.24,0.375,0.061,13,0,0.005,0
0.243,0.376,0.061,13,0,0.98,0
0.249,0.371,0.061,13,0,0.981,0
0.228,0.367,0.059,12,0,0.982,0
0.207,0.377,0.059,12,0,0.982,0
0.229,0.386,0.059,12,0,0.98,0
0.216,0.375,0.059,12,0,0.981,0
0.23,0.351,0.058,12,0,0.983,0
0.218,0.352,0.058,12,0,0.98,0
0.225,0.359,0.058,12,0,0.003,0
0.231,0.337,0.058,12,0,0.009,0
0.224,0.35,0.058,12,0,0.011,0
0.213,0.324,0.058,12,0,0.01,0
0.226,0.332,0.058,12,0,0.008,0
0.234,0.325,0.058,12,0,0.008,0
0.23,0.299,0.058,12,0,0.98,0
0.247,0.313,0.058,12,0,0.01,0
0.251,0.328,0.058,12,0,0.009,0
0.248,0.333,0.058,12,0,0.009,0
0.229,0.313,0.058,12,0,0.978,0
0.232,0.313,0.058,12,0,0.979,0
0.23,0.317,0.058,12,0,0.979,0
0.23,0.333,0.058,12,0,0.981,0
0.242,0.33,0.058,12,0,0.979,0
0.231,0.326,0.058,12,0,0.982,0
0.233,0.327,0.058,12,0,0.981,0
0.227,0.326,0.058,12,0,0.981,0
0.242,0.33,0.058,12,0,0.978,0
0.239,0.326,0.058,12,0,0.977,0
0.236,0.341,0.058,12,0,0.977,0
0.23,0.341,0.058,12,0,0.977,0
0.253,0.342,0.058,12,0,0.977,0
0.239,0.344,0.058,12,0,0.975,0
0.234,0.338,0.058,12,0,0.975,0
0.237,0.332,0.058,12,0,0.974,0
0.245,0.351,0.058,12,0,0.975,0
0.244,0.332,0.058,12,0,0.976,0
0.239,0.354,0.058,12,0,0.976,0
0.243,0.359,0.058,12,0,0.976,0
0.237,0.351,0.058,12,0,0.975,0
0.248,0.345,0.058,12,0,0.977,0
0.248,0.345,0.058,12,0,0.978,0
0.248,0.345,0.058,12,0,0.977,0
0.235,0.355,0.058,12,0,0.977,0
0.262,0.36,0.058,12,0,0.98,0
0.264,0.366,0.058,12,0,0.978,0
0.258,0.378,0.058,12,0,0.98,0
0.262,0.361,0.058,12,0,0.976,0
0.256,0.401,0.057,11,0,0.979,0
0.248,0.395,0.057,11,0,0.978,0
0.27,0.395,0.057,11,0,0.978,0
0.278,0.473,0.057,11,0,0.981,0
0.253,0.455,0.057,11,0,0.981,0
0.265,0.458,0.057,11,0,0.982,0
0.254,0.46,0.057,11,0,0.981,0
0.258,0.412,0.057,11,0,0.983,0
0.257,0.401,0.057,11,0,0.981,0
0.266,0.412,0.057,11,0,0.98,0
0.263,0.377,0.057,11,0,0.981,0
0.253,0.364,0.057,11,0,0.977,0
0.249,0.341,0.057,11,0,0.978,0
0.255,0.33,0.057,11,0,0.976,0
0.255,0.33,0.057,11,0,0.977,0
0.244,0.334,0.057,11,0,0.977,0
0.254,0.334,0.057,11,0,0.978,0
0.239,0.331,0.056,10,0,0.976,0
0.252,0.336,0.056,10,0,0.976,0
0.238,0.326,0.055,10,0,0.98,0
0.259,0.309,0.055,10,0,0.98,0
0.256,0.313,0.054,10,0,0.979,0
0.216,0.332,0.053,10,0,0.979,0
0.222,0.319,0.053,10,0,0.98,0
0.219,0.324,0.053,10,0,0.981,0
0.236,0.325,0.053,10,0,0.982,0
0.222,0.319,0.053,10,0,0.983,0
0.196,0.326,0.053,10,0,0.98,0
0.204,0.322,0.053,10,0,0.978,0
0.206,0.315,0.053,10,0,0.978,0
0.206,0.318,0.053,10,0,0.979,0
0.218,0.312,0.053,10,0,0.983,0
0.215,0.307,0.053,10,0,0.981,0
0.217,0.306,0.053,10,0,0.98,0
0.158,0.328,0.053,11,0,0.977,0
0.155,0.317,0.054,11,0,0.977,0
0.127,0.293,0.055,11,0,0.977,0
0.137,0.308,0.055,11,0,0.979,0
0.142,0.313,0.056,11,0,0.979,0
0.213,0.316,0.057,11,0,0.98,0
0.19,0.312,0.057,11,0,0.001,0
0.19,0.317,0.057,11,0,0.002,0
0.196,0.313,0.057,11,0,0.982,0
0.232,0.318,0.057,11,0,0.008,0
0.238,0.32,0.057,11,0,0.979,0
0.238,0.33,0.057,11,0,0.979,0
0.232,0.331,0.057,11,0,0.978,0
0.226,0.33,0.057,11,0,0.976,0
0.23,0.34,0.057,11,0,0.976,0
0.229,0.329,0.057,11,0,0.975,0
0.238,0.339,0.057,11,0,0.975,0
0.227,0.331,0.057,11,0,0.998,0
0.233,0.342,0.057,11,0,0.992,0
0.221,0.342,0.057,11,0,0.992,0
0.236,0.342,0.057,11,0,0.992,0
0.239,0.317,0.057,11,0,0.994,0
0.238,0.317,0.057,11,0,0.992,0
0.231,0.324,0.057,11,0,0.993,0
0.236,0.329,0.057,11,0,0.971,0
0.24,0.323,0.057,11,0,0.973,0
0.241,0.342,0.057,11,0,0.988,0
0.241,0.336,0.057,11,0,0.988,0
0.229,0.339,0.057,11,0,0.987,0
0.213,0.333,0.057,11,0,0.994,0
0.234,0.333,0.057,11,0,0.993,0
0.234,0.328,0.057,11,0,0.978,0
0.234,0.327,0.057,11,0,0.978,0
0.194,0.317,0.057,11,0,0.994,0
0.221,0.326,0.057,11,0,0.996,0
0.2,0.32,0.057,11,0,0.996,0
0.283,0.311,0.057,11,0,0.999,0
0.268,0.322,0.057,11,0,0.002,0
0.279,0.315,0.057,11,0,0.006,0
0.306,0.312,0.057,11,0,0.006,0
0.293,0.307,0.057,11,0,0.005,0
0.28,0.312,0.057,11,0,0.985,0
0.275,0.322,0.057,11,0,0.981,0
0.285,0.326,0.057,11,0,0.983,0
0.269,0.331,0.057,11,0,0.983,0
0.274,0.311,0.057,11,0,0.982,0
0.274,0.308,0.057,11,0,0.977,0
0.254,0.303,0.057,11,0,0.978,0
0.309,0.307,0.055,10,0,0.986,0
0.297,0.303,0.055,10,0,0.983,0
0.282,0.335,0.054,10,0,0.984,0
0.297,0.329,0.054,10,0,0.98,0
0.293,0.295,0.054,10,0,0.982,0
0.287,0.321,0.054,10,0,0.982,0
0.274,0.346,0.054,10,0,0.981,0
0.268,0.325,0.054,10,0,0.981,0
0.268,0.33,0.054,10,0,0.981,0
0.161,0.3,0.054,11,0,0.978,0
0.178,0.322,0.054,11,0,0.975,0
0.171,0.319,0.054,11,0,0.975,0
0.222,0.293,0.055,11,0,0.976,0
0.232,0.298,0.055,11,0,0.977,0
0.233,0.306,0.055,11,0,0.979,0
0.248,0.298,0.055,11,0,0.977,0
0.244,0.289,0.055,11,0,0.977,0
0.227,0.288,0.055,11,0,0.978,0
0.248,0.313,0.055,11,0,0.979,0
0.24,0.313,0.055,11,0,0.98,0
0.24,0.313,0.055,11,0,0.98,0
0.236,0.282,0.055,11,0,0.979,0
0.234,0.286,0.055,11,0,0.978,0
0.23,0.277,0.055,11,0,0.978,0
0.229,0.318,0.055,11,0,0.982,0
0.217,0.29,0.055,11,0,0.981,0
0.219,0.332,0.055,11,0,0.986,0
0.211,0.32,0.055,11,0,0.982,0
0.208,0.32,0.055,11,0,0.982,0
0.186,0.332,0.055,11,0,0.977,0
0.198,0.341,0.055,11,0,0.982,0
0.205,0.346,0.055,11,0,0.982,0
0.195,0.346,0.055,11,0,0.982,0
0.192,0.347,0.055,11,0,0.981,0
0.177,0.348,0.055,12,0,0.983,0
0.185,0.343,0.056,12,0,0.983,0
0.199,0.358,0.056,12,0,0.98,0
0.203,0.34,0.056,12,0,0.98,0
0.187,0.366,0.056,12,0,0.978,0
0.204,0.365,0.056,12,0,0.98,0
0.19,0.379,0.056,12,0,0.978,0
0.209,0.372,0.056,12,0,0.978,0
0.203,0.372,0.056,12,0,0.98,0
0.209,0.367,0.056,12,0,0.98,0
0.191,0.365,0.056,12,0,0.977,0
0.188,0.355,0.056,12,0,0.975,0
0.185,0.361,0.056,12,0,0.974,0
0.186,0.358,0.056,12,0,0.975,0
0.205,0.394,0.056,12,0,0.975,0
0.195,0.389,0.056,12,0,0.977,0
0.218,0.381,0.056,12,0,0.976,0
0.212,0.366,0.056,12,0,0.973,0
0.215,0.374,0.056,12,0,0.973,0
0.212,0.358,0.056,12,0,0.973,0
0.204,0.362,0.056,12,0,0.973,0
0.198,0.361,0.056,12,0,0.971,0
0.195,0.33,0.056,12,0,0.975,0
0.207,0.332,0.056,12,0,0.973,0
0.201,0.329,0.056,12,0,0.975,0
0.207,0.333,0.056,12,0,0.973,0
0.204,0.343,0.056,12,0,0.976,0
0.201,0.342,0.056,12,0,0.977,0
0.208,0.342,0.056,12,0,0.974,0
0.199,0.34,0.056,12,0,0.975,0
0.199,0.344,0.056,12,0,0.975,0
0.215,0.326,0.056,12,0,0.976,0
0.206,0.335,0.056,12,0,0.977,0
0.199,0.321,0.056,12,0,0.978,0
0.213,0.338,0.056,12,0,0.976,0
0.194,0.338,0.056,12,0,0.978,0
0.21,0.341,0.056,12,0,0.979,0
0.204,0.338,0.056,12,0,0.977,0
0.209,0.35,0.056,12,0,0.979,0
0.199,0.339,0.056,12,0,0.971,0
0.207,0.347,0.056,12,0,0.978,0
0.203,0.337,0.056,12,0,0.976,0
0.198,0.335,0.056,12,0,0.975,0
0.204,0.348,0.056,12,0,0.978,0
0.209,0.337,0.056,12,0,0.977,0
0.203,0.338,0.056,12,0,0.976,0
0.216,0.335,0.056,12,0,0.978,0
0.219,0.34,0.056,12,0,0.976,0
0.215,0.345,0.056,12,0,0.977,0
0.207,0.345,0.056,12,0,0.976,0
0.234,0.368,0.056,12,0,0.978,0
0.223,0.372,0.056,12,0,0.979,0
0.207,0.338,0.056,12,0,0.977,0
0.207,0.338,0.056,12,0,0.976,0
0.213,0.337,0.056,12,0,0.977,0
0.208,0.352,0.056,12,0,0.977,0
0.215,0.342,0.056,12,0,0.979,0
0.223,0.333,0.056,12,0,0.979,0
0.235,0.36,0.056,12,0,0.978,0
0.217,0.348,0.056,12,0,0.978,0
0.228,0.342,0.056,12,0,0.979,0
0.235,0.342,0.056,12,0,0.979,0
0.231,0.373,0.056,12,0,0.976,0
0.225,0.371,0.056,12,0,0.976,0
0.221,0.361,0.056,12,0,0.98,0
0.235,0.355,0.056,12,0,0.975,0
0.232,0.363,0.056,12,0,0.975,0
0.252,0.365,0.056,12,0,0.98,0
0.265,0.35,0.056,12,0,0.979,0
0.234,0.356,0.056,12,0,0.977,0
0.238,0.362,0.056,12,0,0.978,0
0.237,0.36,0.056,12,0,0.978,0
0.248,0.346,0.056,12,0,0.979,0
0.25,0.346,0.056,12,0,0.978,0
0.269,0.363,0.056,12,0,0.978,0
0.262,0.352,0.056,12,0,0.981,0
0.279,0.358,0.056,12,0,0.982,0
0.273,0.375,0.056,12,0,0.98,0
0.27,0.375,0.056,12,0,0.983,0
0.273,0.347,0.056,12,0,0.985,0
0.27,0.347,0.056,12,0,0.983,0
0.283,0.342,0.056,12,0,0.983,0
0.267,0.361,0.056,12,0,0.981,0
0.273,0.361,0.056,12,0,0.984,0
0.267,0.365,0.056,12,0,0.984,0
0.269,0.365,0.056,12,0,0.984,0
0.249,0.358,0.056,12,0,0.979,0
0.251,0.347,0.056,12,0,0.984,0
0.248,0.374,0.056,12,0,0.984,0
0.252,0.358,0.056,12,0,0.984,0
0.253,0.361,0.056,12,0,0.984,0
0.234,0.352,0.056,12,0,0.981,0
0.238,0.353,0.056,12,0,0.984,0
0.25,0.35,0.056,12,0,0.984,0
0.233,0.353,0.056,12,0,0.981,0
0.242,0.341,0.056,12,0,0.985,0
0.239,0.344,0.056,12,0,0.982,0
0.236,0.341,0.056,12,0,0.983,0
0.228,0.352,0.056,12,0,0.98,0
0.231,0.359,0.056,12,0,0.979,0
0.247,0.347,0.056,12,0,0.981,0
0.237,0.353,0.056,12,0,0.978,0
0.237,0.363,0.056,12,0,0.978,0
0.238,0.339,0.056,12,0,0.011,0
0.238,0.332,0.056,12,0,0.009,0
0.24,0.337,0.056,12,0,0.98,0
0.22,0.333,0.056,12,0,0.009,0
0.243,0.329,0.056,12,0,0.979,0
0.253,0.327,0.056,12,0,0.98,0
0.246,0.329,0.056,12,0,0.98,0
0.243,0.327,0.056,12,0,0.011,0
0.237,0.336,0.056,12,0,0.005,0
0.254,0.335,0.056,12,0,0.98,0
0.244,0.35,0.056,12,0,0.98,0
0.238,0.348,0.056,12,0,0.98,0
0.278,0.338,0.056,12,0,0.007,0
0.244,0.343,0.056,12,0,0.98,0
0.243,0.343,0.056,12,0,0.98,0
0.269,0.333,0.056,12,0,0.003,0
0.272,0.336,0.056,12,0,0.002,0
0.266,0.332,0.056,12,0,0.0,0
0.262,0.332,0.056,12,0,0.003,0
0.251,0.34,0.056,12,0,0.003,0
0.262,0.351,0.056,12,0,0.003,0
0.254,0.329,0.056,12,0,1.0,0
0.27,0.341,0.056,12,0,0.999,0
0.267,0.335,0.056,12,0,0.996,0
0.26,0.32,0.056,12,0,0.999,0
0.264,0.324,0.056,12,0,0.999,0
0.254,0.32,0.056,12,0,0.999,0
0.249,0.334,0.056,12,0,1.0,0
0.246,0.328,0.056,12,0,0.006,0
0.256,0.337,0.056,12,0,0.003,0
0.257,0.327,0.056,12,0,0.006,0
0.233,0.325,0.056,12,0,0.015,0
0.219,0.33,0.056,12,0,0.014,0
0.221,0.321,0.056,12,0,0.03,0
0.204,0.334,0.056,12,0,0.034,0
0.203,0.32,0.056,12,0,0.033,0
0.221,0.316,0.056,12,0,0.035,0
0.21,0.325,0.056,12,0,0.041,0
0.218,0.32,0.056,12,0,0.041,0
0.204,0.316,0.056,12,0,0.039,0
0.196,0.322,0.056,12,0,0.044,0
0.198,0.328,0.056,12,0,0.995,0
